date,time,A_B,A_C,A_D,B_A,B_C,B_D,C_A,C_B,C_D,D_A,D_B,D_C
0006-08-22,6,0.9375,0.222222222222222,0.869565217391304,0.5625,0.0625,0.15,0.888888888888889,0.8125,0.8125,0.260869565217391,0.75,0.625
0007-08-22,7,0.1875,0.111111111111111,0.260869565217391,0.9375,0.0625,0.1,0,0.1875,0.4375,0.956521739130435,0.8,0.375
0008-08-22,8,0.1875,0.5,0.826086956521739,0.625,0,0,0.833333333333333,0.4375,0.875,0.521739130434783,0.1,0.5
0009-08-22,9,0.25,0.666666666666667,0.0869565217391304,0.125,0.5625,0.1,0.0555555555555556,0.6875,0.375,0.608695652173913,0.8,1
0010-08-22,10,0.3125,0.5,0.521739130434783,0.9375,0.6875,0.05,0,0.75,0.0625,0.91304347826087,0.75,0.625
0011-08-22,11,0,0.333333333333333,0.521739130434783,0.375,0.375,0.7,1,0.4375,0.8125,0.304347826086957,0,0.875
0012-08-22,12,0.125,0.888888888888889,0.91304347826087,0,0.1875,0.55,0.722222222222222,0.9375,0.5625,0.695652173913043,0.3,0.625
0013-08-22,13,0.6875,0.555555555555556,0.652173913043478,0.25,0.3125,0.7,0.555555555555556,0.125,0.4375,0.391304347826087,0.85,1
0014-08-22,14,0,0.611111111111111,0.260869565217391,0.1875,0.8125,0.55,0.333333333333333,1,0.6875,0.956521739130435,0.25,0.6875
0015-08-22,15,0.0625,0.166666666666667,0.478260869565217,0.125,0.5625,0,0.833333333333333,0.125,0.8125,0.695652173913043,0.95,0.5625
0016-08-22,16,0.75,0.222222222222222,0.739130434782609,0.1875,0.3125,0.2,0.166666666666667,0.0625,0.1875,0.652173913043478,0.5,0.625
0017-08-22,17,0.5625,0.611111111111111,0.260869565217391,0.3125,0.125,0.7,0.277777777777778,0.25,0.5,0.521739130434783,0.7,0.6875
0018-08-22,18,0.5,0.666666666666667,0.782608695652174,0.1875,0.6875,0.1,0.444444444444444,0.3125,0.4375,0.130434782608696,0.95,0.1875
0019-08-22,19,1,0.277777777777778,0.434782608695652,0.9375,0.4375,0.75,0.944444444444444,1,0.0625,0.956521739130435,0.9,0.75
0020-08-22,20,0.5,0.5,0.217391304347826,0.4375,0,0.6,0.0555555555555556,0,0.8125,0.130434782608696,0.4,0.875
0021-08-22,21,0.6875,0.555555555555556,0.478260869565217,0.5,0.5625,0,0.388888888888889,0.625,0.875,0.0434782608695652,0.9,0.25
0022-08-22,22,0.0625,0.388888888888889,0.347826086956522,0.875,0.3125,0.85,0.333333333333333,0.1875,0.1875,0.739130434782609,0.05,0.4375
0023-08-22,23,0.6875,0.722222222222222,0.565217391304348,0.4375,0.125,0.55,0.111111111111111,0.125,0.9375,0.956521739130435,0.9,0.4375
0024-08-22,0,0.8125,0.888888888888889,0.869565217391304,0.875,0.5625,0.25,0.277777777777778,0.125,0.9375,1,0.4,0.125
0025-08-22,1,0.3125,0,0.130434782608696,0.8125,0.3125,0.95,0.888888888888889,0.75,0.8125,0.869565217391304,0.5,0.5625
0026-08-22,2,0.625,0.166666666666667,0.956521739130435,0.375,0.875,0.65,0.944444444444444,0.625,0.4375,0.695652173913043,0.55,0.25
0027-08-22,3,0.1875,0.0555555555555556,0.0434782608695652,0.3125,0.125,0.35,0.388888888888889,0,0.9375,0.304347826086957,0.4,0.625
0028-08-22,4,0.0625,0.444444444444444,0.652173913043478,0.9375,0.75,0.4,0.444444444444444,0.875,0.8125,0.217391304347826,0.8,0.9375
0029-08-22,5,0.875,0.5,0.826086956521739,0.1875,0.5625,0.3,0.666666666666667,0.375,0,1,0.55,1
0030-08-22,6,0.8125,0.666666666666667,0,0.625,0.6875,0.1,0.722222222222222,0.9375,0.0625,0.391304347826087,0.45,0
0031-08-22,7,0.875,0.444444444444444,0.0434782608695652,0.1875,0.1875,0.85,0.0555555555555556,0.3125,0.3125,0.478260869565217,0.7,0.3125
0001-09-22,8,0.875,0,0.217391304347826,0.375,0.8125,0.85,0.611111111111111,0.5625,0.3125,0.130434782608696,0.1,0.5
0002-09-22,9,0.8125,0.777777777777778,0.173913043478261,0.625,0.875,0.7,0.333333333333333,0.875,0.4375,0.91304347826087,0.9,0.9375
0003-09-22,10,0.8125,0.555555555555556,0.0869565217391304,0.875,0.875,0.15,0.333333333333333,0.6875,0.3125,0,0.5,0.375
0004-09-22,11,0.9375,0.222222222222222,0.782608695652174,0.9375,0.6875,0.7,0.388888888888889,0.4375,1,0.130434782608696,0.95,0.875
0005-09-22,12,0.8125,0.777777777777778,0.260869565217391,0.8125,0.6875,0.1,0.166666666666667,0.6875,0.6875,0.0869565217391304,0.15,0.625
0006-09-22,13,0.625,1,0.521739130434783,0,0.1875,0.25,0.944444444444444,0.0625,0.8125,0.0434782608695652,0.65,0.1875
0007-09-22,14,0.625,0.5,0.782608695652174,0.4375,0.375,0.25,0.333333333333333,0.125,0.875,1,0.5,0.1875
0008-09-22,15,0.375,0.777777777777778,0,0.625,0.4375,0.45,1,0.5625,0.8125,0.565217391304348,0.35,0.5
0009-09-22,16,0.375,0.333333333333333,0.652173913043478,0.25,0.125,0.6,0.944444444444444,0.8125,0.0625,0.869565217391304,0.4,0.25
0010-09-22,17,0.5625,0.722222222222222,0.652173913043478,0.5625,0.25,0.95,0.833333333333333,0.5,0.1875,0.391304347826087,0.65,0.3125
0011-09-22,18,0.75,0.944444444444444,0.0434782608695652,0.6875,0.4375,0,0,0.8125,0.1875,0.173913043478261,0.55,0.9375
0012-09-22,19,0.6875,0.0555555555555556,0.304347826086957,0.125,0.375,0.25,0.166666666666667,0.9375,0.375,0.0434782608695652,0.35,0.75
0013-09-22,20,0.375,0.444444444444444,0.652173913043478,0.625,0.9375,0.8,0.555555555555556,0.375,0.625,0.608695652173913,0.05,0.6875
0014-09-22,21,0.8125,0.611111111111111,0.91304347826087,0.3125,0.375,0.65,0.944444444444444,0.375,0.5,0.130434782608696,0.7,0.1875
0015-09-22,22,0.9375,0.833333333333333,0.91304347826087,0.625,0.0625,0.85,0.944444444444444,0.375,0.25,0.608695652173913,0.75,0.1875
0016-09-22,23,0.375,0.277777777777778,0,0.375,0.9375,0,0.666666666666667,0.25,0.1875,1,0.3,0.5625
0017-09-22,0,0.5,1,0.956521739130435,0.6875,0.625,0.7,0.388888888888889,0.5,0.75,0.217391304347826,0.2,0
0018-09-22,1,0.875,0.444444444444444,0.260869565217391,0.5,0.0625,0.95,0.666666666666667,0.5625,0.5625,0.608695652173913,0,0.75
0019-09-22,2,0.625,0,0.347826086956522,0.25,0.3125,0,0.888888888888889,0.125,0.5,0.304347826086957,0.75,0.8125
0020-09-22,3,0.625,0.555555555555556,0.0869565217391304,1,0.4375,0.15,0.888888888888889,0.875,0.5,0.956521739130435,0.9,0.625
0021-09-22,4,1,0.833333333333333,0.695652173913043,0.3125,1,0.35,0.222222222222222,0.25,0.5625,0.739130434782609,0.5,0.9375
0022-09-22,5,0.25,0.277777777777778,0.347826086956522,0.625,0.0625,0.85,0.5,0.5625,0.8125,0.956521739130435,0.05,0.75
0023-09-22,6,0.1875,0.277777777777778,1,0.5625,0.5625,0.55,0.222222222222222,0.6875,0.5625,0.391304347826087,0.8,0.6875
0024-09-22,7,0.1875,0.944444444444444,0.956521739130435,0.5625,0.4375,0.35,0.833333333333333,0.5625,0,0.565217391304348,0.2,0.5
0025-09-22,8,0.5,0.388888888888889,0.304347826086957,0.75,0,0.3,0.666666666666667,0.875,0.9375,0.391304347826087,0.6,0.5625
0026-09-22,9,0.875,0.388888888888889,0.826086956521739,0.125,1,0.55,0.388888888888889,0.75,0.1875,0.956521739130435,0.6,0.5625
0027-09-22,10,0.625,0.388888888888889,0.869565217391304,1,1,0.35,0.222222222222222,0.8125,0.25,0.91304347826087,0.25,0.5
0028-09-22,11,0.5,0,0.391304347826087,0.5,0.1875,0.35,0.222222222222222,0.5,1,0.869565217391304,0.6,0.6875
0029-09-22,12,0.4375,0.111111111111111,0.304347826086957,0.125,0.25,0.05,0.944444444444444,0.125,0.8125,0.478260869565217,0.9,0.8125
0030-09-22,13,0.8125,0.111111111111111,0.434782608695652,0.625,0.75,0,0.111111111111111,1,0.4375,0.0869565217391304,0.35,0.25
0001-10-22,14,0.4375,0.666666666666667,0.782608695652174,0,0.125,0.1,0.944444444444444,0,0,1,0.25,0.625
0002-10-22,15,0.875,0.722222222222222,1,0.75,0.4375,1,0.166666666666667,0.625,0.4375,0.260869565217391,0.6,0.1875
0003-10-22,16,0.125,0.111111111111111,0.826086956521739,0.4375,0.9375,0.1,0.444444444444444,0.375,0.75,0.869565217391304,0.45,0.3125
0004-10-22,17,0.6875,0.5,0.652173913043478,0.625,1,0.8,0.111111111111111,0.125,0.75,0.608695652173913,0.45,0.9375
0005-10-22,18,0.0625,0.722222222222222,0.695652173913043,0.75,1,0.75,0.777777777777778,0.5,0.0625,0.565217391304348,0.45,1
0006-10-22,19,0.9375,0,0.956521739130435,0.4375,0.5,1,0.222222222222222,0.0625,0.375,0.478260869565217,0.05,0.9375
0007-10-22,20,0.0625,0.388888888888889,0.0434782608695652,0.4375,1,0.1,0.277777777777778,0.375,0.375,0.478260869565217,0.65,0.3125
0008-10-22,21,0.6875,0.111111111111111,0.826086956521739,0.875,0,0.2,0.388888888888889,1,0.9375,0.91304347826087,0.05,0.6875
0009-10-22,22,0.75,0.555555555555556,1,0.1875,0.625,0.3,0.333333333333333,0.625,0.6875,0.521739130434783,0.2,0.875
0010-10-22,23,0.125,0.333333333333333,0.0434782608695652,0.75,0.375,0.7,0.444444444444444,0.5,0.375,0.826086956521739,0,0.1875
0011-10-22,0,0.125,0.277777777777778,0.695652173913043,0.8125,0.5,0.6,1,0.3125,0.625,0.652173913043478,0.7,0.0625
0012-10-22,1,0.75,0.111111111111111,0.260869565217391,0.9375,0.375,0.55,0,0.375,0.625,0.739130434782609,0.05,1
0013-10-22,2,0.75,0.833333333333333,0.434782608695652,0.4375,0.9375,0.75,0.777777777777778,0.4375,0.375,0.826086956521739,0.6,0.4375
0014-10-22,3,1,0.666666666666667,0.869565217391304,0.3125,0.0625,0.85,0.111111111111111,0.9375,0.5625,0.0869565217391304,0.25,0.6875
0015-10-22,4,0.5,0.444444444444444,0.130434782608696,0.75,0.125,0.65,0.444444444444444,0.8125,0.6875,0.0869565217391304,0.55,0.625
0016-10-22,5,1,0.666666666666667,0.478260869565217,0.4375,0.4375,0.8,1,0.5625,0.6875,0.652173913043478,0.35,0.625
0017-10-22,6,0.9375,0.5,0.826086956521739,0.9375,0.25,0.35,0.722222222222222,1,0.375,0.304347826086957,0.7,0.5625
0018-10-22,7,1,0.777777777777778,0.260869565217391,0.5,0.3125,0.6,0.222222222222222,0.375,1,0.130434782608696,0,0.75
0019-10-22,8,0.125,0.833333333333333,0.739130434782609,0.75,0.0625,0.75,0.277777777777778,0.375,1,0.652173913043478,0.05,0
0020-10-22,9,0.625,0.0555555555555556,0.521739130434783,0.4375,0.5625,0.75,0.111111111111111,0.625,0.875,0.521739130434783,0.05,0.8125
0021-10-22,10,0.0625,0.944444444444444,0.478260869565217,0.75,0.5,0.6,0.111111111111111,0.6875,0.5625,0.347826086956522,0.1,0.1875
0022-10-22,11,0.5625,0.888888888888889,0.91304347826087,0.625,0.5,0.1,0.944444444444444,0.8125,0.875,0.347826086956522,0.55,1
0023-10-22,12,0.5625,0.388888888888889,0.956521739130435,0.8125,1,0.75,0.166666666666667,0.5,0.375,0.304347826086957,0.1,0.875
0024-10-22,13,0.6875,0.666666666666667,0.391304347826087,0.5,0.6875,0.05,0.777777777777778,0.25,0,0.173913043478261,0.95,1
0025-10-22,14,0.75,0.777777777777778,1,0.1875,0.375,1,0.111111111111111,0.4375,0.3125,0.304347826086957,0.45,0.375
0026-10-22,15,1,0.166666666666667,0.304347826086957,0.125,0.75,0.1,0.833333333333333,0.375,0.75,0.91304347826087,0.75,0.5
0027-10-22,16,0.9375,0,0.434782608695652,1,0.5625,0.6,0.888888888888889,0.5,0.625,1,0.25,1
0028-10-22,17,0.375,0.111111111111111,0,0.9375,0.0625,0.05,0.388888888888889,1,0.5625,0.608695652173913,0.3,0.75
0029-10-22,18,0.1875,0.5,0.782608695652174,0.6875,0.5625,0.1,1,0.375,0.75,0.956521739130435,0.85,0.6875
0030-10-22,19,0.25,0.5,0.347826086956522,0.6875,1,0.8,0.444444444444444,0.5625,0,0.521739130434783,0.4,0
0031-10-22,20,0.875,0.5,0.434782608695652,0.5625,0.8125,0,0.444444444444444,0.4375,0.125,0.826086956521739,0.6,0.125
0001-11-22,21,0.875,1,0.652173913043478,0.125,0.4375,0,0.833333333333333,0.125,0.125,0.0869565217391304,0.1,0.25
0002-11-22,22,0.1875,0.722222222222222,0.434782608695652,0.9375,0.9375,0.1,0.444444444444444,0.5625,0.25,0.956521739130435,0.5,1
0003-11-22,23,0.9375,0.888888888888889,0.826086956521739,0.25,0.4375,0.4,0.111111111111111,0.125,0.5,0.608695652173913,0.55,0.8125
0004-11-22,0,0.0625,1,0.217391304347826,0.75,0.75,0.95,0.5,0.25,0.3125,0.0869565217391304,0.45,0.8125
0005-11-22,1,0.5625,0.555555555555556,0.347826086956522,0.75,0,0.7,0.111111111111111,0.375,0.6875,0.608695652173913,0.15,0.4375
0006-11-22,2,0.375,0.444444444444444,0.739130434782609,0.6875,1,0.6,0.666666666666667,0.5,0,0.91304347826087,0.55,0.0625
0007-11-22,3,0.8125,1,0.130434782608696,1,0.125,0.25,0.611111111111111,0.25,0.6875,0.652173913043478,0.35,0.5
0008-11-22,4,0.125,0.388888888888889,0.565217391304348,0.9375,0.875,0.9,0.166666666666667,0.25,0.5,0.608695652173913,0.6,0.1875
0009-11-22,5,1,0.833333333333333,0.956521739130435,0.375,0.875,0.9,0.722222222222222,0.8125,1,0.391304347826087,0,0.625
0010-11-22,6,0.6875,0.611111111111111,0.826086956521739,0.3125,0.6875,0.1,1,0.625,0.9375,0.478260869565217,0.45,0.375
0011-11-22,7,0.4375,0.444444444444444,0.782608695652174,0.5625,0,0.1,0.777777777777778,0.9375,0.125,0.826086956521739,0,0.5625
0012-11-22,8,0.9375,0.555555555555556,1,0.6875,0.5,0.4,1,0,0.6875,0.652173913043478,0.95,0.9375
0013-11-22,9,0.625,0.777777777777778,0.521739130434783,0.75,0.3125,0.35,0.0555555555555556,0.3125,0.125,0.91304347826087,0.95,0.1875
0014-11-22,10,0.25,0.666666666666667,0.0434782608695652,0.1875,0.3125,0.45,0.222222222222222,0.8125,0.9375,0.695652173913043,0.5,0.625
0015-11-22,11,0.1875,0.222222222222222,0.869565217391304,0.5625,0.0625,0.75,0.222222222222222,0.3125,0.6875,0.0869565217391304,0.85,0.9375
0016-11-22,12,0.0625,0.833333333333333,0.565217391304348,0.75,0.5625,0.15,1,0.3125,1,0.739130434782609,0.15,0.6875
0017-11-22,13,0.8125,0.722222222222222,0.478260869565217,0.6875,0.125,1,0.0555555555555556,0.625,1,0.521739130434783,0.35,0.9375
0018-11-22,14,0.1875,0.0555555555555556,0.0869565217391304,0.375,0.375,0.25,0.777777777777778,0.6875,0.5,0,0.7,0
0019-11-22,15,0.8125,0.611111111111111,0.391304347826087,0.1875,0.8125,0.45,0.166666666666667,0.0625,0.4375,0.608695652173913,0.55,0.0625
0020-11-22,16,1,0.388888888888889,0.521739130434783,0.9375,0.6875,0.7,0.277777777777778,0.3125,0.1875,0.565217391304348,0.5,0.25
0021-11-22,17,0.3125,0.0555555555555556,0.130434782608696,1,0.75,0.95,0.5,0.8125,1,0.260869565217391,0.65,0.25
0022-11-22,18,0.875,0.277777777777778,0.521739130434783,0.5,0.625,0.3,0.944444444444444,0.1875,0.75,0.956521739130435,0.45,0
0023-11-22,19,0.25,0.5,0.91304347826087,0.625,0,0.6,0.222222222222222,0.8125,0.875,0.0434782608695652,0.15,0.5
0024-11-22,20,0.5,0.388888888888889,0.391304347826087,0.8125,1,0.55,0.611111111111111,0.8125,0.5625,0.217391304347826,0.85,0.1875
0025-11-22,21,0.9375,0.222222222222222,0.565217391304348,0.6875,0.4375,0.4,0.944444444444444,0.1875,0.3125,0.652173913043478,0.35,0.3125
0026-11-22,22,0.5625,0.0555555555555556,0.478260869565217,0.625,0.9375,0.15,0.777777777777778,0.25,0.125,0.434782608695652,0.35,0.8125
0027-11-22,23,0.1875,0.0555555555555556,0.304347826086957,0.3125,0.125,0.3,0.833333333333333,0.8125,0.625,0.478260869565217,0.7,1
0028-11-22,0,0.625,0.166666666666667,0.695652173913043,0,0.9375,0.8,0.222222222222222,0.1875,0.0625,0.91304347826087,0.05,0.0625
0029-11-22,1,0.9375,0.5,0.130434782608696,0.0625,0.5,1,0.277777777777778,0.5,1,0.565217391304348,0.3,0.9375
0030-11-22,2,0.25,0.444444444444444,0.782608695652174,0.5,0,1,0.722222222222222,0,0.0625,0.956521739130435,0.3,0.125
0001-12-22,3,0.375,0.277777777777778,0.0869565217391304,0.125,0.6875,0.15,0.944444444444444,0.375,0.625,0.869565217391304,1,0.8125
0002-12-22,4,1,0.888888888888889,0,0,0.25,0.1,0.444444444444444,0.9375,0.25,0.608695652173913,0.5,0
0003-12-22,5,0.75,0.166666666666667,0.782608695652174,0.9375,0.25,0.8,0.0555555555555556,0.125,0.125,0.217391304347826,0.75,0.25
0004-12-22,6,0.875,0.111111111111111,0.521739130434783,0.375,0.75,0.7,0.611111111111111,0.875,0.8125,0.391304347826087,0.05,0.3125
0005-12-22,7,0.6875,0.333333333333333,1,0.125,0.9375,0.4,0.277777777777778,0.3125,0.5625,0.0434782608695652,0.75,0.75
0006-12-22,8,0.125,0.5,0.347826086956522,0.75,0.8125,0.7,0.333333333333333,0.4375,0.375,0,0.35,0
0007-12-22,9,0.25,0.333333333333333,0.304347826086957,0.0625,0.1875,0.5,0,0.9375,0.5625,0.217391304347826,0.15,0.3125
0008-12-22,10,0.75,0.666666666666667,0.304347826086957,0.25,0.75,0.3,0.5,0.5625,0.25,0.782608695652174,0.4,0.8125
0009-12-22,11,0.6875,0.444444444444444,0.304347826086957,1,0.1875,0.7,0.277777777777778,1,0.0625,0.478260869565217,0.75,0.625
0010-12-22,12,0.5625,0.555555555555556,0.782608695652174,0.5,0.625,0.7,0.833333333333333,0.6875,0.75,0.91304347826087,0.05,1
0011-12-22,13,0.875,0.888888888888889,0.521739130434783,0.125,0.375,0.85,0.611111111111111,0.5625,0.6875,0.434782608695652,0.1,1
0012-12-22,14,0.125,0.333333333333333,0.91304347826087,0.5625,1,0.9,0.611111111111111,0.625,0.125,0.130434782608696,0.4,0.75
0013-12-22,15,0.25,0.388888888888889,0.478260869565217,0.75,0.9375,0.5,0.277777777777778,0.1875,0,0.608695652173913,0.25,0.75
0014-12-22,16,0.875,0.444444444444444,0.869565217391304,0.625,0.25,0.9,0.5,0.875,0.9375,0.347826086956522,0.1,0.4375
0015-12-22,17,0.1875,0.222222222222222,0.739130434782609,0.75,0.125,0.35,0.777777777777778,0,0.8125,0.608695652173913,0.15,0.125
0016-12-22,18,0,0.277777777777778,0,0.25,0.75,1,0.722222222222222,0.8125,0.75,0.260869565217391,0.4,0.9375
0017-12-22,19,0.875,0.666666666666667,0.391304347826087,0.8125,0.375,0.15,0.888888888888889,0.125,0.6875,1,0.05,1
0018-12-22,20,0.75,0.722222222222222,0.304347826086957,0.0625,0.6875,0,0.166666666666667,0.875,0,0.91304347826087,0.2,0.3125
0019-12-22,21,0.375,0.611111111111111,0.608695652173913,0.9375,0.6875,0.35,0.944444444444444,0,0.125,0.869565217391304,0,0.5625
0020-12-22,22,0.5625,0.777777777777778,0.869565217391304,0.9375,0.375,0.4,0.888888888888889,0.375,0.625,0.173913043478261,0,0.6875
0021-12-22,23,0.625,0.611111111111111,0.0434782608695652,0.5,0.875,0.95,0.666666666666667,0.9375,0.0625,0.0869565217391304,0.35,0.5625
0022-12-22,0,0.375,0.333333333333333,0.347826086956522,0.0625,0.5,0.5,0.444444444444444,0.6875,0.25,0.434782608695652,1,0.8125
0023-12-22,1,0.9375,0.555555555555556,0.652173913043478,0.9375,0.25,0.85,0.722222222222222,0.375,0.0625,0.304347826086957,0.95,0.4375
0024-12-22,2,0.375,0.222222222222222,0.782608695652174,0.5,0,0.85,0.444444444444444,0.75,0.0625,0.782608695652174,0.45,0.875
0025-12-22,3,0.8125,0.611111111111111,0.260869565217391,0.625,0.5625,0.7,0.722222222222222,0.375,0.125,0.521739130434783,0.15,0.4375
0026-12-22,4,0.5625,0.777777777777778,0.91304347826087,0.9375,0.75,0.35,0.222222222222222,0.9375,0.4375,0.0434782608695652,0.6,0
0027-12-22,5,1,0.0555555555555556,0.0869565217391304,0.3125,0.625,0.7,1,0.5,0.875,0.826086956521739,0.7,0
0028-12-22,6,0.6875,0.944444444444444,0.652173913043478,0.375,0.5,0.2,0.111111111111111,0,0.125,0.173913043478261,0.85,0.5
0029-12-22,7,0.9375,0.722222222222222,0.347826086956522,0.625,0.125,0.95,0.444444444444444,0.25,0.4375,0.521739130434783,0.75,0.625
0030-12-22,8,0.8125,0.111111111111111,0,0.9375,0.875,0,0.0555555555555556,0.4375,1,0.217391304347826,0.5,0.1875
0031-12-22,9,0.4375,1,0.217391304347826,0.875,1,0.4,0.166666666666667,0.625,0.4375,0.217391304347826,0.65,0.25
0001-01-23,10,0.6875,0.555555555555556,0.0869565217391304,0.75,0.8125,0,0.111111111111111,0.25,0.875,0.956521739130435,0.2,0.3125
0002-01-23,11,0.125,0.388888888888889,0.130434782608696,0.5,0.75,0.6,0.777777777777778,0.75,0.625,0.130434782608696,0.3,0.4375
0003-01-23,12,0.5,0.444444444444444,0.0869565217391304,0.3125,0.5625,1,0,0.1875,0.5625,1,0.95,0.625
0004-01-23,13,0.25,0.333333333333333,0.260869565217391,0.5,0.1875,1,0.333333333333333,0.625,0.4375,0.826086956521739,0.05,0.75
0005-01-23,14,0.3125,0.722222222222222,1,0.625,0.5625,0.25,0.166666666666667,0.875,0.9375,0.695652173913043,0.3,0.4375
0006-01-23,15,0.6875,0.777777777777778,1,0,0.9375,0.45,0,0.25,0,0,0.85,0.875
0007-01-23,16,1,1,0.826086956521739,0.25,0.75,0.55,0.5,0.125,0.625,0.565217391304348,0.3,0.4375
0008-01-23,17,0.625,0.333333333333333,0.217391304347826,0.9375,0.1875,0.25,1,0.5,1,0.0434782608695652,0.45,0.6875
0009-01-23,18,0.1875,0.944444444444444,0.304347826086957,0.125,0.8125,0.2,0.333333333333333,0.3125,0.25,0.304347826086957,0.9,0.4375
0010-01-23,19,0.125,0.611111111111111,0.0869565217391304,0.375,0,0.1,0.555555555555556,0.125,0.8125,0.739130434782609,0.2,0.0625
0011-01-23,20,0.125,0.777777777777778,0.739130434782609,0.125,0.5,0.65,0.944444444444444,0.625,0.5,1,0.85,0.8125
0012-01-23,21,0.0625,0.277777777777778,0.565217391304348,0.375,0.5625,0.5,0.722222222222222,0.125,0.875,0.478260869565217,1,1
0013-01-23,22,0,0.166666666666667,0.91304347826087,0.0625,0.9375,0.55,0,0.4375,0.5,0.0434782608695652,0.85,0
0014-01-23,23,0.25,0.111111111111111,0.608695652173913,0.625,1,0.5,0.611111111111111,0.0625,0.875,0.608695652173913,0.2,0.1875
0015-01-23,0,0.25,0.222222222222222,0,0.4375,0.6875,0.25,0.166666666666667,0.3125,0.6875,0.739130434782609,0.05,0.5
0016-01-23,1,0.1875,0.5,0.347826086956522,0.25,0.3125,0.3,0.833333333333333,0.875,0.6875,0.826086956521739,1,0.875
0017-01-23,2,0.5,0.222222222222222,0.434782608695652,0,0.75,0,0.944444444444444,0.875,0,0,0.8,0.8125
0018-01-23,3,0.8125,0.277777777777778,0.347826086956522,0.375,1,0.75,0.666666666666667,0.0625,0.25,1,0.9,0.6875
0019-01-23,4,0.0625,0.333333333333333,0.304347826086957,0.125,0.3125,0.6,0.388888888888889,0.0625,0.5625,0.217391304347826,0.7,0.8125
0020-01-23,5,0.375,0.611111111111111,0.91304347826087,0.9375,0.875,0.55,0.833333333333333,0.25,0.4375,0,0.05,0
0021-01-23,6,0.5625,0.666666666666667,1,0.0625,0.5,0.6,0.277777777777778,0.6875,0.5625,0.478260869565217,0.45,0.5625
0022-01-23,7,0.25,0.444444444444444,0.0434782608695652,0.375,0.625,0.6,0.888888888888889,0,0.25,0.0434782608695652,0.8,0.9375
0023-01-23,8,0.75,0.277777777777778,0.130434782608696,0.75,0.5,1,0.277777777777778,0.6875,0.6875,0.0434782608695652,0.15,0.0625
0024-01-23,9,0.75,0.611111111111111,0.869565217391304,0.3125,0.875,0.85,0.944444444444444,0.3125,0.25,0.826086956521739,0.4,0.25
0025-01-23,10,0.5625,0.333333333333333,0.565217391304348,0.25,0.625,0.9,0.555555555555556,0.25,0.875,0.0434782608695652,0.55,0.9375
0026-01-23,11,0.9375,0.944444444444444,0.608695652173913,0.5,0.9375,0.95,0.277777777777778,0.875,0.125,0.391304347826087,0.6,0.6875
0027-01-23,12,0.9375,0.333333333333333,0,0.875,0.5,0.35,0,0.9375,0.5625,0.0434782608695652,0.4,0.5
0028-01-23,13,1,0.111111111111111,0.217391304347826,0.25,0.0625,0.2,0.888888888888889,0.375,0.25,0.956521739130435,0.9,0.1875
0029-01-23,14,0.125,0.833333333333333,0.91304347826087,0.3125,0.8125,1,0.222222222222222,0.875,0.5625,0.739130434782609,0.9,1
0030-01-23,15,0.3125,0.111111111111111,0.782608695652174,1,0.0625,0.55,0.5,0.25,0.1875,0,0.25,0.1875
0031-01-23,16,0.375,0.0555555555555556,0.695652173913043,0.4375,0.25,0.6,1,0.75,0.8125,0.260869565217391,0.5,0.4375
0001-02-23,17,0.625,0.722222222222222,0.0434782608695652,0.0625,0.0625,0.55,0.611111111111111,0.75,0.875,0.434782608695652,0.55,0.125
0002-02-23,18,0.1875,0.777777777777778,0.956521739130435,0.8125,0.125,0.15,0.888888888888889,0.0625,0.75,0.521739130434783,0.75,0.5625
0003-02-23,19,0.75,0.5,0.478260869565217,0.0625,0.125,0.9,0.611111111111111,0.375,0.625,0.869565217391304,0.15,0.5
0004-02-23,20,0.3125,0.333333333333333,0.347826086956522,0.4375,0.8125,0,0.277777777777778,0.75,0.0625,0.434782608695652,0.1,0.9375
0005-02-23,21,0.125,0.166666666666667,0.391304347826087,0.8125,0.375,1,0.944444444444444,0.3125,0.625,0.91304347826087,0.4,0.4375
0006-02-23,22,0.4375,0.611111111111111,0.173913043478261,0.375,0.6875,0.55,0.944444444444444,0.9375,1,0.347826086956522,0.75,0.9375
0007-02-23,23,0,0.666666666666667,0.304347826086957,0.5,0.375,0.4,0.166666666666667,0,0,0.956521739130435,0.95,0.3125
0008-02-23,0,0.6875,0.333333333333333,0.478260869565217,0.1875,0.1875,0.15,0.833333333333333,0.6875,0.6875,0.956521739130435,0.3,0.875
0009-02-23,1,0.8125,0.722222222222222,0.130434782608696,0.5625,0.875,0.95,0.222222222222222,0.5,1,0.782608695652174,0.15,0.625
0010-02-23,2,0.8125,0,0.782608695652174,0,0.875,0.05,0.166666666666667,0.8125,0.875,0.565217391304348,0.8,0.6875
0011-02-23,3,0.375,0.611111111111111,0.304347826086957,0.375,0.375,0.9,0.0555555555555556,0.625,0,0.173913043478261,0.35,0
0012-02-23,4,0.875,1,0.391304347826087,0,0.6875,1,0.833333333333333,0.9375,0.9375,1,0.9,0.25
0013-02-23,5,0.3125,0.222222222222222,0,0.25,0.0625,0,1,0.375,0,0.956521739130435,0.05,0
0014-02-23,6,0.5,0.111111111111111,0.217391304347826,0.3125,0.625,0.8,0.777777777777778,0.3125,0,0.0869565217391304,0.8,0.6875
0015-02-23,7,0.5,0.277777777777778,0.826086956521739,0.375,0.4375,0.15,0.333333333333333,0.0625,0.5,0.0869565217391304,0.3,0.5625
